392: 732,408,732,321,986,321,986,408,0.846
392: 410,371,410,282,679,282,679,371,0.782
392: 752,500,673,500,673,467,752,467,0.532
393: 167,166,167,153,217,153,217,166,0.902
393: 75,137,75,123,127,123,127,137,0.846
393: 81,166,81,155,125,155,125,166,0.798
393: 218,136,166,136,166,122,218,122,0.79
393: 236,167,236,150,333,150,333,167,0.696
393: 163,191,126,191,126,180,163,180,0.681
394: 399,176,399,124,517,124,517,176,0.899
394: 331,77,331,30,496,30,496,77,0.872
394: 206,62,43,62,43,12,206,12,0.824
394: 246,173,246,119,379,119,379,173,0.814
394: 493,12,376,12,376,1,493,1,0.705
394: 166,65,166,17,295,17,295,65,0.693
395: 639,275,521,275,521,233,639,233,0.956
395: 673,275,673,230,788,230,788,275,0.912
395: 741,191,575,191,575,154,741,154,0.871
396: 437,296,302,296,302,232,437,232,0.932
396: 140,393,140,335,260,335,260,393,0.916
396: 130,322,130,256,256,256,256,322,0.861
396: 315,369,315,312,443,312,443,369,0.852
397: 81,197,81,168,138,168,138,197,0.944
397: 220,201,164,201,164,174,220,174,0.831
397: 109,151,109,123,197,123,197,151,0.8
397: 347,161,347,134,468,134,468,161,0.783
398: 233,186,125,186,125,140,233,140,0.806
398: 302,207,302,167,413,167,413,207,0.766
398: 209,150,209,106,323,106,323,150,0.688
399: 865,358,865,306,969,306,969,358,0.889
399: 769,401,769,355,881,355,881,401,0.88
399: 985,372,985,329,1060,329,1060,372,0.853
399: 1002,521,958,521,958,498,1002,498,0.782
399: 925,319,925,270,1031,270,1031,319,0.762
399: 1031,299,926,299,926,293,1031,293,0.619
400: 911,253,911,184,1037,184,1037,253,0.964
400: 974,318,974,265,1060,265,1060,318,0.858
400: 715,280,715,221,819,221,819,280,0.851
400: 759,225,759,150,894,150,894,225,0.843
401: 158,71,120,71,120,49,158,49,0.838
401: 156,109,156,88,192,88,192,109,0.729
401: 287,162,212,162,212,134,287,134,0.638
403: 143,662,143,573,252,573,252,662,0.811
403: 85,439,85,289,295,289,295,439,0.693
403: 129,514,129,436,190,436,190,514,0.687
403: 284,550,222,550,222,481,284,481,0.565
405: 657,495,657,181,751,181,751,495,0.74
406: 703,621,703,576,979,576,979,621,0.822
406: 659,538,659,404,1006,404,1006,538,0.671
407: 817,308,817,289,974,289,974,308,0.887
407: 817,432,817,375,964,375,964,432,0.835
407: 816,379,816,326,968,326,968,379,0.794
407: 935,418,935,274,969,274,969,418,0.754
408: 909,176,747,176,747,88,909,88,0.929
408: 637,353,637,305,718,305,718,353,0.874
408: 527,126,527,31,702,31,702,126,0.866
408: 826,377,826,292,1021,292,1021,377,0.852
408: 838,292,838,201,1029,201,1029,292,0.828
409: 868,161,868,129,951,129,951,161,0.944
409: 892,207,804,207,804,175,892,175,0.924
409: 954,116,865,116,865,87,954,87,0.832
409: 920,212,920,179,1003,179,1003,212,0.763
410: 294,360,264,360,264,244,294,244,0.908
410: 407,309,336,309,336,286,407,286,0.907
410: 369,216,369,183,473,183,473,216,0.842
410: 568,347,540,347,540,231,568,231,0.787
410: 512,304,440,304,440,282,512,282,0.541
411: 464,238,464,202,531,202,531,238,0.97
411: 457,235,424,235,424,213,457,213,0.947
411: 520,359,471,359,471,321,520,321,0.882
411: 402,399,402,362,454,362,454,399,0.838
411: 454,302,420,302,420,281,454,281,0.74
411: 466,406,466,368,518,368,518,406,0.731
411: 450,451,401,451,401,411,450,411,0.696
411: 456,525,456,502,498,502,498,525,0.691
411: 398,516,398,496,450,496,450,516,0.68
411: 452,493,398,493,398,469,452,469,0.679
411: 458,355,408,355,408,318,458,318,0.601
411: 459,500,459,478,502,478,502,500,0.552
412: 583,236,583,161,685,161,685,236,0.785
413: 244,265,109,265,109,230,244,230,0.962
413: 393,225,393,189,534,189,534,225,0.831
413: 207,139,207,106,304,106,304,139,0.827
413: 461,135,359,135,359,99,461,99,0.797
413: 115,203,115,169,251,169,251,203,0.768
413: 358,276,279,276,279,255,358,255,0.706
414: 441,154,371,154,371,136,441,136,0.865
414: 513,114,430,114,430,92,513,92,0.817
414: 375,114,302,114,302,92,375,92,0.797
414: 442,71,371,71,371,49,442,49,0.795
416: 228,160,93,160,93,115,228,115,0.846
416: 326,234,208,234,208,206,326,206,0.72
417: 166,556,76,556,76,530,166,530,0.948
417: 1,597,1,569,55,569,55,597,0.931
417: 456,538,322,538,322,501,456,501,0.847
417: 325,497,325,456,457,456,457,497,0.842
417: 321,422,321,379,453,379,453,422,0.832
417: 1,640,1,621,45,621,45,640,0.812
418: 714,508,714,463,824,463,824,508,0.904
418: 395,420,395,368,533,368,533,420,0.868
418: 495,479,432,479,432,444,495,444,0.853
418: 489,347,489,295,615,295,615,347,0.848
418: 632,348,632,326,783,326,783,348,0.787
418: 655,518,593,518,593,489,655,489,0.786
418: 709,443,709,397,827,397,827,443,0.721
419: 301,190,301,161,422,161,422,190,0.872
419: 69,197,69,165,181,165,181,197,0.832
419: 305,241,305,210,423,210,423,241,0.806
419: 280,272,201,272,201,253,280,253,0.796
419: 186,147,186,117,301,117,301,147,0.769
419: 79,253,79,219,162,219,162,253,0.719
420: 442,417,370,417,370,391,442,391,0.894
420: 503,456,416,456,416,433,503,433,0.844
420: 371,449,305,449,305,420,371,420,0.759
421: 1003,338,862,338,862,270,1003,270,0.967
421: 710,225,710,148,870,148,870,225,0.935
421: 611,509,611,453,719,453,719,509,0.92
421: 864,447,864,377,1006,377,1006,447,0.913
421: 881,249,881,195,979,195,979,249,0.903
421: 731,308,583,308,583,238,731,238,0.878
421: 842,516,766,516,766,474,842,474,0.86
421: 893,531,893,478,992,478,992,531,0.859
421: 585,422,585,354,733,354,733,422,0.825
421: 784,443,784,319,816,319,816,443,0.655
422: 375,90,340,90,340,72,375,72,0.966
422: 323,91,289,91,289,74,323,74,0.928
422: 225,141,225,123,272,123,272,141,0.911
422: 445,137,392,137,392,118,445,118,0.857
423: 661,427,661,265,1022,265,1022,427,0.893
424: 902,468,902,364,1026,364,1026,468,0.9
424: 482,221,482,63,694,63,694,221,0.88
424: 748,305,748,195,886,195,886,305,0.761
424: 631,529,631,423,791,423,791,529,0.727
425: 597,293,597,177,805,177,805,293,0.877
425: 723,245,723,141,919,141,919,245,0.668
425: 844,358,844,255,1029,255,1029,358,0.654
425: 824,455,824,357,1024,357,1024,455,0.549
426: 545,441,545,341,715,341,715,441,0.943
426: 391,511,391,466,470,466,470,511,0.86
426: 541,352,541,244,709,244,709,352,0.858
426: 439,287,439,196,569,196,569,287,0.826
426: 299,341,299,260,410,260,410,341,0.776
427: 940,415,940,385,1016,385,1016,415,0.962
427: 704,299,704,253,860,253,860,299,0.857
427: 709,269,709,218,869,218,869,269,0.854
427: 939,472,939,453,1017,453,1017,472,0.843
427: 1021,494,942,494,942,477,1021,477,0.816
427: 1015,445,939,445,939,423,1015,423,0.751
427: 717,336,717,296,854,296,854,336,0.716
429: 83,160,83,143,144,143,144,160,0.971
429: 171,179,171,158,220,158,220,179,0.941
429: 226,132,226,114,271,114,271,132,0.902
429: 86,194,86,179,142,179,142,194,0.899
429: 82,101,82,80,143,80,143,101,0.841
429: 235,93,149,93,149,73,235,73,0.765
429: 216,199,173,199,173,186,216,186,0.754
429: 140,137,88,137,88,121,140,121,0.713
430: 552,231,552,85,734,85,734,231,0.889
430: 947,403,947,302,1056,302,1056,403,0.844
430: 866,300,866,174,1004,174,1004,300,0.835
430: 798,499,798,433,893,433,893,499,0.804
430: 666,197,666,40,838,40,838,197,0.688
430: 713,393,713,289,841,289,841,393,0.664
431: 892,657,892,563,1049,563,1049,657,0.808
431: 902,572,902,494,1013,494,1013,572,0.792
431: 849,694,849,639,929,639,929,694,0.781
431: 889,772,804,772,804,723,889,723,0.746
431: 656,520,656,419,842,419,842,520,0.744
432: 646,226,506,226,506,189,646,189,0.936
432: 644,292,504,292,504,253,644,253,0.807
432: 775,160,639,160,639,125,775,125,0.783
432: 665,314,665,294,741,294,741,314,0.78
432: 905,239,769,239,769,195,905,195,0.753
433: 163,147,108,147,108,126,163,126,0.863
433: 158,233,158,217,216,217,216,233,0.845
433: 227,146,171,146,171,127,227,127,0.825
433: 291,203,256,203,256,183,291,183,0.805
433: 384,238,384,216,543,216,543,238,0.651
434: 370,232,290,232,290,204,370,204,0.957
434: 33,349,33,321,124,321,124,349,0.839
434: 386,295,266,295,266,257,386,257,0.801
434: 135,300,24,300,24,264,135,264,0.799
434: 271,237,129,237,129,201,271,201,0.792
434: 156,369,156,348,242,348,242,369,0.746
434: 377,344,273,344,273,318,377,318,0.72
435: 361,379,361,270,577,270,577,379,0.951
435: 587,507,587,431,724,431,724,507,0.908
435: 615,584,615,536,701,536,701,584,0.893
435: 724,471,724,377,894,377,894,471,0.874
435: 561,308,561,199,742,199,742,308,0.824
435: 246,1069,246,1049,355,1049,355,1069,0.571
435: 254,1035,254,986,351,986,351,1035,0.544
436: 772,761,399,761,399,704,772,704,0.743
436: 394,702,394,659,774,659,774,702,0.721
436: 380,829,380,781,795,781,795,829,0.562
437: 444,267,444,126,515,126,515,267,0.751
437: 239,320,239,231,411,231,411,320,0.665
438: 427,195,427,174,482,174,482,195,0.847
438: 439,153,439,136,494,136,494,153,0.752
439: 256,120,235,120,235,110,256,110,0.883
439: 324,89,290,89,290,77,324,77,0.819
439: 283,87,250,87,250,74,283,74,0.785
439: 338,114,305,114,305,101,338,101,0.749
439: 256,107,234,107,234,97,256,97,0.719
440: 472,532,472,497,566,497,566,532,0.858
440: 872,424,766,424,766,354,872,354,0.814
440: 624,540,589,540,589,515,624,515,0.813
440: 623,654,583,654,583,628,623,628,0.721
440: 545,648,476,648,476,620,545,620,0.684
441: 660,606,660,508,831,508,831,606,0.896
441: 360,333,360,218,534,218,534,333,0.873
441: 470,563,470,507,556,507,556,563,0.86
441: 667,530,667,420,839,420,839,530,0.803
441: 582,405,582,301,728,301,728,405,0.773
441: 963,488,869,488,869,421,963,421,0.727
441: 972,508,972,462,1019,462,1019,508,0.649
441: 868,464,868,453,964,453,964,464,0.611
441: 969,650,969,614,1002,614,1002,650,0.579
441: 869,567,869,497,984,497,984,567,0.535
442: 424,507,424,374,740,374,740,507,0.824
442: 96,747,96,466,203,466,203,747,0.824
442: 892,846,892,569,972,569,972,846,0.814
442: 562,792,562,586,623,586,623,792,0.71
442: 336,695,336,610,523,610,523,695,0.67
442: 659,737,659,658,830,658,830,737,0.603
443: 508,409,508,363,591,363,591,409,0.944
443: 609,382,609,315,754,315,754,382,0.932
443: 339,338,339,267,504,267,504,338,0.831
443: 344,253,344,174,504,174,504,253,0.772
443: 614,304,614,232,754,232,754,304,0.593
444: 172,106,172,66,344,66,344,106,0.827
444: 292,186,292,147,467,147,467,186,0.825
444: 199,184,52,184,52,145,199,145,0.809
444: 200,266,200,232,307,232,307,266,0.668
445: 232,150,193,150,193,135,232,135,0.882
445: 153,96,90,96,90,71,153,71,0.881
445: 219,56,219,31,290,31,290,56,0.838
445: 206,55,119,55,119,31,206,31,0.783
445: 189,123,189,106,236,106,236,123,0.74
446: 519,192,519,21,715,21,715,192,0.943
446: 703,366,703,245,840,245,840,366,0.897
446: 934,415,934,305,1047,305,1047,415,0.892
446: 749,241,749,117,890,117,890,241,0.812
446: 907,477,811,477,811,398,907,398,0.713
447: 206,114,206,95,264,95,264,114,0.96
447: 103,128,44,128,44,111,103,111,0.948
447: 155,62,155,44,239,44,239,62,0.914
447: 48,94,48,79,104,79,104,94,0.901
447: 67,58,67,43,126,43,126,58,0.797
448: 404,205,278,205,278,178,404,178,0.787
448: 229,214,123,214,123,184,229,184,0.747
448: 310,131,183,131,183,99,310,99,0.628
449: 572,226,572,167,895,167,895,226,0.907
449: 889,401,570,401,570,342,889,342,0.813
449: 733,571,452,571,452,513,733,513,0.809
450: 494,444,494,390,629,390,629,444,0.936
450: 386,517,295,517,295,482,386,482,0.902
450: 566,503,458,503,458,461,566,461,0.721
450: 349,456,349,422,445,422,445,456,0.647
450: 499,386,499,336,632,336,632,386,0.643
450: 489,425,489,412,628,412,628,425,0.643
450: 358,393,358,377,460,377,460,393,0.585
451: 448,305,448,177,621,177,621,305,0.815
451: 419,547,419,427,645,427,645,547,0.688
451: 698,366,698,253,835,253,835,366,0.659
452: 446,229,329,229,329,189,446,189,0.869
452: 575,300,469,300,469,269,575,269,0.846
452: 583,160,466,160,466,124,583,124,0.819
453: 756,614,756,453,800,453,800,614,0.967
453: 616,211,537,211,537,171,616,171,0.923
453: 311,211,200,211,200,170,311,170,0.913
453: 932,580,932,410,980,410,980,580,0.895
453: 303,114,303,74,510,74,510,114,0.776
453: 260,602,187,602,187,578,260,578,0.627
454: 418,76,375,76,375,61,418,61,0.948
454: 461,185,398,185,398,162,461,162,0.939
454: 197,178,197,156,262,156,262,178,0.935
454: 301,73,242,73,242,50,301,50,0.848
454: 371,83,338,83,338,61,371,61,0.656
454: 359,113,284,113,284,98,359,98,0.614
454: 244,120,244,97,280,97,280,120,0.61
454: 442,115,368,115,368,100,442,100,0.569
455: 332,239,332,201,415,201,415,239,0.918
455: 582,296,582,248,704,248,704,296,0.849
455: 489,414,336,414,336,364,489,364,0.839
455: 549,306,418,306,418,259,549,259,0.828
455: 760,488,621,488,621,439,760,439,0.754
455: 478,494,478,461,610,461,610,494,0.68
455: 663,416,663,368,723,368,723,416,0.679
456: 111,75,67,75,67,60,111,60,0.929
456: 217,135,161,135,161,119,217,119,0.839
456: 162,75,119,75,119,61,162,61,0.817
456: 141,141,90,141,90,128,141,128,0.809
456: 218,109,158,109,158,93,218,93,0.798
456: 19,142,19,130,65,130,65,142,0.77
456: 66,122,19,122,19,111,66,111,0.714
457: 166,165,81,165,81,132,166,132,0.945
457: 112,209,70,209,70,191,112,191,0.928
457: 313,198,262,198,262,176,313,176,0.92
457: 267,108,175,108,175,68,267,68,0.781
457: 116,205,116,188,160,188,160,205,0.777
457: 270,149,270,112,373,112,373,149,0.771
457: 207,197,207,140,222,140,222,197,0.72
457: 80,106,80,86,103,86,103,106,0.672
458: 562,84,407,84,407,12,562,12,0.75
458: 56,204,56,131,206,131,206,204,0.607
459: 179,104,179,89,213,89,213,104,0.845
459: 227,107,227,94,260,94,260,107,0.775
459: 178,131,178,115,214,115,214,131,0.645
459: 226,133,226,121,260,121,260,133,0.558
459: 226,143,226,132,260,132,260,143,0.528
461: 548,236,492,236,492,220,548,220,0.926
461: 497,268,457,268,457,252,497,252,0.848
461: 488,247,466,247,466,237,488,237,0.843
462: 485,253,485,237,527,237,527,253,0.807
463: 475,259,475,229,603,229,603,259,0.781
463: 177,324,133,324,133,313,177,313,0.645
464: 540,260,450,260,450,240,540,240,0.973
464: 533,215,477,215,477,196,533,196,0.948
464: 591,214,538,214,538,194,591,194,0.815
464: 490,283,451,283,451,264,490,264,0.655
465: 876,98,876,86,974,86,974,98,0.899
465: 741,406,741,352,878,352,878,406,0.892
465: 405,258,405,184,615,184,615,258,0.883
465: 470,370,470,358,553,358,553,370,0.876
465: 1362,470,1362,421,1466,421,1466,470,0.866
465: 1365,641,1365,597,1467,597,1467,641,0.83
465: 1343,554,1343,494,1491,494,1491,554,0.824
465: 636,119,636,55,837,55,837,119,0.716
465: 561,829,561,697,595,697,595,829,0.716
465: 555,371,541,371,541,313,555,313,0.649
465: 970,132,879,132,879,101,970,101,0.569
466: 780,154,780,123,847,123,847,154,0.837
466: 610,296,610,263,680,263,680,296,0.837
466: 649,172,649,149,713,149,713,172,0.834
466: 801,275,801,228,910,228,910,275,0.721
466: 855,142,855,119,901,119,901,142,0.67
466: 910,203,862,203,862,178,910,178,0.667
466: 671,240,611,240,611,206,671,206,0.638
466: 854,213,792,213,792,179,854,179,0.549
466: 715,164,715,140,760,140,760,164,0.53
468: 699,340,699,266,719,266,719,340,0.946
468: 16,236,16,146,373,146,373,236,0.773
468: 4,326,4,248,379,248,379,326,0.753
468: 537,368,515,368,515,297,537,297,0.678
468: 637,291,637,268,679,268,679,291,0.676
468: 16,164,16,74,345,75,345,164,0.648
469: 639,377,594,377,594,356,639,356,0.95
469: 563,375,516,375,516,353,563,353,0.862
469: 713,382,670,382,670,360,713,360,0.762
470: 635,463,635,430,708,430,708,463,0.956
470: 892,475,892,439,1075,439,1075,475,0.943
470: 836,341,836,291,936,291,936,341,0.921
470: 631,528,631,494,707,494,707,528,0.893
470: 926,512,926,478,1070,478,1070,512,0.855
470: 61,650,2,650,2,619,61,619,0.846
470: 693,342,693,293,776,293,776,342,0.806
471: 336,169,327,169,327,138,336,138,0.906
471: 322,128,291,128,291,117,322,117,0.902
471: 282,129,250,129,250,119,282,119,0.808
471: 233,174,233,144,244,144,244,174,0.713
472: 343,241,343,220,444,220,444,241,0.949
472: 373,290,285,290,285,267,373,267,0.853
472: 501,291,414,291,414,266,501,266,0.806
473: 690,733,690,696,757,696,757,733,0.986
473: 687,640,687,603,758,603,758,640,0.932
473: 558,410,558,341,653,341,653,410,0.777
473: 370,636,370,578,536,578,536,636,0.743
473: 381,676,381,629,507,629,507,676,0.711
473: 570,570,570,520,645,520,645,570,0.64
474: 899,520,867,520,867,509,899,509,0.963
474: 277,207,277,174,357,174,357,207,0.932
474: 431,278,351,278,351,245,431,245,0.892
474: 287,279,187,279,187,245,287,245,0.851
474: 899,502,867,502,867,492,899,492,0.828
474: 898,489,865,489,865,476,898,476,0.798
474: 182,341,182,308,289,308,289,341,0.79
474: 321,341,321,309,432,309,432,341,0.75
474: 866,526,866,474,899,474,899,526,0.527
475: 557,404,473,404,473,375,557,375,0.838
475: 562,441,470,441,470,416,562,416,0.783
475: 667,385,572,385,572,358,667,358,0.681
475: 1055,49,927,49,927,11,1055,11,0.605
475: 667,345,571,345,571,316,667,316,0.572
475: 737,47,611,47,611,14,737,14,0.556
476: 737,252,737,208,827,208,827,252,0.93
476: 891,222,891,173,976,173,976,222,0.907
476: 823,376,732,376,732,332,823,332,0.887
476: 927,283,927,235,1009,235,1009,283,0.885
476: 904,402,835,402,835,369,904,369,0.773
476: 780,201,780,155,864,155,864,201,0.66
476: 1003,395,921,395,921,354,1003,354,0.66
478: 236,84,197,84,197,65,236,65,0.956
478: 234,149,196,149,196,129,234,129,0.818
478: 164,117,164,97,266,97,266,117,0.793
478: 259,62,259,44,303,44,303,62,0.776
478: 355,57,317,57,317,38,355,38,0.746
478: 400,57,365,57,365,39,400,39,0.667
478: 358,159,334,159,334,148,358,148,0.565
479: 107,178,107,162,171,162,171,178,0.878
479: 170,212,109,212,109,195,170,195,0.828
479: 250,211,188,211,188,195,250,195,0.803
479: 185,175,185,160,270,160,270,175,0.775
479: 293,211,271,211,271,200,293,200,0.709
480: 460,113,414,113,414,98,460,98,0.935
480: 341,113,341,96,405,96,405,113,0.926
480: 333,166,298,166,298,155,333,155,0.884
480: 454,165,419,165,419,154,454,154,0.874
480: 347,143,289,143,289,126,347,126,0.809
480: 466,141,407,141,407,125,466,125,0.781
481: 516,250,516,184,664,184,664,250,0.894
481: 519,323,519,261,661,261,661,323,0.874
481: 144,359,144,321,260,321,260,359,0.839
481: 145,291,145,247,262,247,262,291,0.747
482: 224,94,195,94,195,82,224,82,0.9
482: 176,95,147,95,147,83,176,83,0.896
482: 175,112,147,112,147,101,175,101,0.867
482: 223,111,195,111,195,100,223,100,0.861
482: 198,77,173,77,173,67,198,67,0.766
483: 1003,338,862,338,862,270,1003,270,0.967
483: 710,225,710,148,870,148,870,225,0.935
483: 611,509,611,453,719,453,719,509,0.92
483: 864,447,864,377,1006,377,1006,447,0.913
483: 881,249,881,195,979,195,979,249,0.903
483: 731,308,583,308,583,238,731,238,0.878
483: 842,516,766,516,766,474,842,474,0.86
483: 893,531,893,478,992,478,992,531,0.859
483: 585,422,585,354,733,354,733,422,0.825
483: 784,443,784,319,816,319,816,443,0.655
484: 135,168,135,155,207,155,207,168,0.916
484: 150,131,100,131,100,119,150,119,0.831
484: 112,108,112,93,198,93,198,108,0.628
484: 277,177,277,162,358,162,358,177,0.612
485: 294,191,294,169,352,169,352,191,0.942
485: 297,142,230,142,230,126,297,126,0.641
485: 268,196,257,196,257,170,268,170,0.58
486: 402,292,402,250,625,250,625,292,0.828
486: 316,368,316,337,425,337,425,368,0.799
486: 564,222,389,222,389,182,564,182,0.756
486: 241,222,241,184,365,184,365,222,0.737
486: 202,292,202,249,347,249,347,292,0.72
487: 511,746,511,684,602,684,602,746,0.897
487: 50,629,50,469,129,469,129,629,0.775
487: 230,599,230,488,408,488,408,599,0.77
487: 260,668,260,590,370,590,370,668,0.706
487: 473,688,473,585,633,585,633,688,0.665
488: 461,186,398,186,398,162,461,162,0.947
488: 417,76,375,76,375,61,417,61,0.921
488: 197,178,197,156,262,156,262,178,0.913
488: 301,73,242,73,242,50,301,50,0.833
488: 278,120,245,120,245,97,278,97,0.638
488: 372,82,338,82,338,60,372,60,0.614
488: 359,113,284,113,284,98,359,98,0.607
489: 955,633,783,633,783,591,955,591,0.944
489: 994,539,994,486,1204,486,1204,539,0.919
489: 766,413,766,363,984,363,984,413,0.78
490: 906,535,906,458,1007,458,1007,535,0.927
490: 701,471,701,378,836,378,836,471,0.923
490: 765,445,765,335,945,335,945,445,0.836
490: 809,578,809,498,942,498,942,578,0.734
490: 914,612,843,612,843,568,914,568,0.675
490: 786,380,786,264,936,264,936,380,0.665
492: 771,343,617,343,617,304,771,304,0.928
492: 461,373,441,373,441,280,461,280,0.911
492: 150,132,80,132,80,103,150,103,0.841
492: 687,199,687,163,771,163,771,199,0.82
492: 426,355,369,355,369,335,426,335,0.784
492: 198,130,198,96,380,96,380,130,0.784
492: 58,349,58,304,296,304,296,349,0.758
492: 67,207,67,166,279,166,279,207,0.727
492: 378,201,378,163,663,163,663,201,0.703
492: 412,127,412,91,627,91,627,127,0.614
492: 764,126,567,126,567,89,764,89,0.58
493: 341,101,301,101,301,90,341,90,0.95
493: 378,85,352,85,352,73,378,73,0.895
493: 291,91,268,91,268,80,291,80,0.881
493: 385,67,343,67,343,53,385,53,0.874
493: 320,49,287,49,287,39,320,39,0.79
493: 299,64,261,64,261,54,299,54,0.697
493: 323,48,323,37,357,37,357,48,0.581
493: 291,78,268,78,268,67,291,67,0.578
494: 365,162,324,162,324,148,365,148,0.948
494: 346,193,346,178,387,178,387,193,0.899
494: 172,209,172,197,232,197,232,209,0.895
494: 249,192,249,176,297,176,297,192,0.745
494: 313,161,275,161,275,147,313,147,0.745
494: 279,207,249,207,249,193,279,193,0.729
494: 336,203,302,203,302,193,336,193,0.541
495: 217,510,217,445,389,445,389,510,0.883
495: 411,376,212,376,212,304,411,304,0.876
495: 706,319,706,266,848,266,848,319,0.835
495: 412,290,412,242,537,242,537,290,0.813
495: 387,234,387,166,561,166,561,234,0.788
495: 614,321,614,289,694,289,694,321,0.755
495: 239,575,239,527,363,527,363,575,0.752
495: 622,437,622,361,853,361,853,437,0.746
495: 617,260,617,186,845,186,845,260,0.71
495: 669,511,669,457,820,457,820,511,0.7
495: 246,443,246,396,369,396,369,443,0.633
496: 361,73,361,45,418,45,418,73,0.916
496: 566,60,506,60,506,29,566,29,0.843
496: 419,104,363,104,363,79,419,79,0.615
497: 66,86,20,86,20,67,66,67,0.962
497: 125,36,64,36,64,18,125,18,0.909
497: 135,34,135,18,169,18,169,34,0.908
497: 147,80,147,63,199,63,199,80,0.845
497: 57,40,37,40,37,29,57,29,0.715
497: 83,120,83,110,129,110,129,120,0.629
498: 294,449,294,394,458,394,458,449,0.875
498: 286,553,286,499,447,499,447,553,0.838
498: 701,451,539,451,539,401,701,401,0.808
498: 529,556,529,505,667,505,667,556,0.802
498: 538,616,465,616,465,594,538,594,0.794
499: 421,243,330,243,330,217,421,217,0.906
499: 115,263,115,239,176,239,176,263,0.88
499: 326,200,326,174,417,174,417,200,0.832
499: 411,160,330,160,330,138,411,138,0.812
499: 103,223,103,201,190,201,190,223,0.799
499: 225,272,225,256,286,256,286,272,0.781
499: 99,183,99,161,194,161,194,183,0.741
499: 130,150,130,138,159,138,159,150,0.604
500: 148,368,148,307,267,307,267,368,0.917
500: 82,758,18,758,18,744,82,744,0.9
500: 142,411,142,362,267,362,267,411,0.756
500: 275,318,140,318,140,254,275,254,0.734
500: 81,741,25,741,25,731,81,731,0.593
500: 142,296,142,291,270,291,270,296,0.575
501: 456,170,456,143,566,143,566,170,0.789
501: 298,167,298,142,409,142,409,167,0.781
501: 502,104,363,104,363,75,502,75,0.763
501: 458,213,406,213,406,196,458,196,0.7
502: 270,107,211,107,211,92,270,92,0.928
502: 188,142,129,142,129,125,188,125,0.919
502: 231,83,169,83,169,67,231,67,0.886
502: 217,145,217,133,267,133,267,145,0.861
502: 188,108,131,108,131,92,188,92,0.831
502: 177,160,177,150,210,150,210,160,0.825
502: 230,57,172,57,172,43,230,43,0.791
503: 509,516,509,483,597,483,597,516,0.975
503: 808,466,721,466,721,434,808,434,0.972
503: 629,528,629,509,687,509,687,528,0.914
503: 784,516,722,516,722,488,784,488,0.886
503: 804,706,699,706,699,671,804,671,0.781
503: 622,406,622,375,697,375,697,406,0.77
503: 595,464,507,464,507,433,595,433,0.721
503: 788,661,689,661,689,648,788,648,0.558
504: 126,78,126,50,205,50,205,78,0.937
504: 30,176,30,147,110,147,110,176,0.86
504: 218,175,218,145,298,145,298,175,0.805
504: 30,131,30,102,110,102,110,131,0.787
504: 193,209,134,209,134,190,193,190,0.784
504: 218,129,218,100,297,100,297,129,0.769
504: 285,82,216,82,216,54,285,54,0.701
504: 224,210,224,188,291,188,291,210,0.692
504: 101,210,34,210,34,191,101,191,0.636
504: 176,179,154,179,154,123,176,123,0.574
505: 321,156,250,156,250,141,321,141,0.786
505: 251,132,251,110,308,110,308,132,0.745
505: 104,143,104,119,224,119,224,143,0.718
505: 242,191,124,191,124,168,242,168,0.691
506: 380,304,380,250,514,250,514,304,0.961
506: 225,160,225,111,356,111,356,160,0.912
506: 68,301,68,251,197,251,197,301,0.843
506: 381,227,381,174,512,174,512,227,0.811
506: 197,228,71,228,71,176,197,176,0.773
506: 273,322,273,236,308,236,308,322,0.757
506: 75,356,75,325,183,325,183,356,0.738
506: 391,359,391,326,501,326,501,359,0.665
506: 488,155,383,155,383,124,488,124,0.545
507: 168,191,51,191,51,163,168,163,0.797
507: 169,144,55,144,55,118,169,118,0.791
507: 158,93,158,66,259,66,259,93,0.759
509: 118,118,118,98,153,98,153,118,0.895
509: 104,117,69,117,69,99,104,99,0.895
509: 218,117,218,99,254,99,254,117,0.88
509: 265,169,186,169,186,150,265,150,0.796
509: 205,122,165,122,165,103,205,103,0.71
510: 623,337,623,218,654,218,654,337,0.799
511: 200,154,200,142,249,142,249,154,0.959
511: 299,151,299,137,355,137,355,151,0.915
511: 194,181,171,181,171,169,194,169,0.885
511: 249,132,221,132,221,121,249,121,0.868
511: 540,160,514,160,514,148,540,148,0.822
511: 500,166,448,166,448,153,500,153,0.805
511: 200,175,200,163,245,163,245,175,0.789
511: 385,176,363,176,363,165,385,165,0.787
511: 298,172,298,157,353,157,353,172,0.771
511: 503,143,445,143,445,130,503,130,0.752
511: 507,118,479,118,479,106,507,106,0.736
511: 303,128,303,116,349,116,349,128,0.728
511: 54,188,54,174,126,174,126,188,0.681
511: 213,135,173,135,173,123,213,123,0.593
511: 117,161,59,161,59,134,117,134,0.534
511: 386,142,361,142,361,133,386,133,0.525
512: 362,187,308,187,308,166,362,166,0.888
512: 378,249,378,227,435,227,435,249,0.861
512: 352,249,311,249,311,232,352,232,0.79
1390: 115,63,80,63,80,48,115,48,0.962
1390: 284,70,250,70,250,54,284,54,0.953
1390: 200,70,200,54,235,54,235,70,0.927
1390: 268,32,251,32,251,22,268,22,0.915
1391: 346,121,308,121,308,102,346,102,0.956
1391: 188,134,143,134,143,115,188,115,0.941
1391: 261,184,224,184,224,164,261,164,0.843
